data-ingest	normalize_headers
data-ingest	trim_empty
data-ingest	promote_header
data-ingest	flatten_merged_cells
data-ingest	convert_file
office-docx-basic	get_document_outline
office-docx-basic	get_document_index
office-docx-basic	fetch_section
office-docx-basic	read_document
office-docx-basic	read_paragraph
office-docx-basic	read_paragraph_range
office-docx-basic	search_paragraphs
office-docx-basic	replace_text
office-docx-basic	insert_paragraph
office-docx-basic	delete_paragraph
office-docx-basic	append_text
office-docx-basic	get_history
office-docx-basic	restore_version
office-docx-basic	diff_versions
office-docx-basic	read_receipt
office-docx-tables	list_tables
office-docx-tables	read_table
office-docx-tables	search_table_cells
office-docx-tables	read_table_row
office-docx-tables	set_cell
office-docx-tables	add_row
office-docx-tables	delete_row
office-docx-tables	add_table
office-docx-tables	delete_table
office-docx-layout	set_heading
office-docx-layout	set_font
office-docx-layout	set_paragraph_style
office-docx-layout	add_image
office-docx-layout	set_page_margins
office-docx-layout	add_header_footer
office-docx-layout	export_pdf
office-docx-new	create_document
office-docx-new	create_from_text
office-docx-new	create_from_sections
office-docx-new	create_from_template
office-docx-new	create_letter
office-docx-new	merge_documents
office-docx-new	batch_create_from_template
office-xlsx-basic	list_sheets
office-xlsx-basic	get_sheet_summary
office-xlsx-basic	read_cell
office-xlsx-basic	read_cell_range
office-xlsx-basic	search_cells
office-xlsx-basic	set_cell
office-xlsx-basic	set_range
office-xlsx-basic	insert_row
office-xlsx-basic	delete_row
office-xlsx-basic	add_sheet
office-xlsx-basic	sort_sheet
office-xlsx-basic	rename_sheet
office-xlsx-basic	find_duplicates
office-xlsx-basic	copy_sheet
office-xlsx-formulas	set_formula
office-xlsx-formulas	set_named_range
office-xlsx-formulas	set_conditional_format
office-xlsx-formulas	set_data_validation
office-xlsx-formulas	freeze_panes
office-xlsx-formulas	set_autofilter
office-xlsx-formulas	fill_formula_down
office-xlsx-formulas	auto_sum
office-xlsx-formulas	convert_to_values
office-xlsx-charts	add_chart
office-xlsx-charts	delete_chart
office-xlsx-charts	update_chart
office-xlsx-charts	add_pivot_table
office-xlsx-charts	set_cell_style
office-xlsx-new	create_workbook
office-xlsx-new	create_from_data
office-xlsx-new	create_report
office-xlsx-new	create_from_template
office-xlsx-new	create_from_csv
office-xlsx-new	create_invoice
office-pptx-basic	read_presentation
office-pptx-basic	read_slide
office-pptx-basic	search_slides
office-pptx-basic	read_slide_text
office-pptx-basic	set_text
office-pptx-basic	add_slide
office-pptx-basic	delete_slide
office-pptx-basic	reorder_slide
office-pptx-basic	add_text_box
office-pptx-basic	diff_versions
office-pptx-design	set_background
office-pptx-design	set_font_style
office-pptx-design	add_table
office-pptx-design	add_chart
office-pptx-design	duplicate_slide
office-pptx-design	export_pdf
office-pptx-design	add_image_to_all_slides
office-pptx-design	set_font_all_slides
office-pptx-new	create_presentation
office-pptx-new	create_from_outline
office-pptx-new	create_deck_from_data
office-pptx-new	create_from_template
office-pptx-new	create_agenda
office-pptx-new	create_from_docx
